building_id,bathrooms,bedrooms,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
8fda83b04d0ac71aa9f2495ad85e282e,33,33,33,33,33,33,33,33,33,33,33,33,33,33
8fdd765caad2697a73973e1dd256d817,20,20,20,20,20,20,20,20,20,20,20,20,20,20
8fe49748aa5939d30facb06f41ff71cc,13,13,13,13,13,13,13,13,13,13,13,13,13,13
8fe54be42e72504a5255ae0799c26ba7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8fe78423f414e06b9c9ea3dca908cbf7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9002791ceff23af26811e164287f9d33,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900acceea19a355dcb4e7038b97b4b39,2,2,2,2,2,2,2,2,2,2,2,2,2,2
900e536300733ea8aebf3abf22de4abb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9010f004b0ce309570765f2fc5a0ec9c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9014184c9b403fcdff2968f6b7f45ec0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901659c5a9b1e394f26d2bbc19c9b62e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9019eb35babdd460ca62da8273814391,4,4,4,4,4,4,4,4,4,4,4,4,4,4
901c2202639455decb51f3224fa68a58,23,23,23,23,23,23,23,23,23,23,23,23,23,23
901e07ef2a7870e3dfc974215a94f273,2,2,2,2,2,2,2,2,2,2,2,2,2,2
901fb2c801749c921d750587887b07fd,2,2,2,2,2,2,2,2,2,2,2,2,2,2
902a81b787d007ad65eec502c21423cb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
903494863a01b4c21512eb4d2a3fafe5,14,14,14,14,14,14,14,14,14,14,14,14,14,14
9037d831396342e7f8df445ea327b210,2,2,2,2,2,2,2,2,2,2,2,2,2,2
905dcd7e02a08eb6ce05c0fea1c681e5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
905f35870f48c18398dac975e811a98a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
905f84850c3f4fefe8386985ed304d12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9060737974d83a30c9b8c36c61e56b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9063540c725a45147e87a16caba8cde7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906cca22b1e07e8f22cca876142ae8a9,2,2,2,2,2,2,2,2,2,2,2,2,2,2
906f3b155e1eb504b873cd3bd2f50ce9,4,4,4,4,4,4,4,4,4,4,4,4,4,4
90722da2ab56ceb65b09958989d6ea67,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9084a697d12180f5ac9d3cb1e511ee0b,3,3,3,3,3,3,3,3,3,3,3,3,3,3
908fad4a0defbd4acada01d71c928b37,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90947caad3b78c624f02b790b441eaf0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9097aaa1c3d1da1b033a503d6e269d30,2,2,2,2,2,2,2,2,2,2,2,2,2,2
909ff91be1fc1fc7d784adfc1c7ea033,10,10,10,10,10,10,10,10,10,10,10,10,10,10
90a92523c20dcaab46c12d1619186f85,12,12,12,12,12,12,12,12,12,12,12,12,12,12
90b5ff1cfbc2ca6e02a647edd906405c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90bb950d66744ae7d95e807164ebb2b2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90c0694bf6b317d7ccfbe13dbce28d9e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90cb3b5e04f63f514a6949a514bb26db,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90d19d866353582468d9e718c5bf431e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90d90b294261ba02165378ef5d1adc39,2,2,2,2,2,2,2,2,2,2,2,2,2,2
90d9b1b55d118056fac6c837c3f88021,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90df956aafc1137d56952d9f658db609,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90e1c11169693616581d3c642433fb17,6,6,6,6,6,6,6,6,6,6,6,6,6,6
90f1df8ed2ee450968c0e935d28dd684,2,2,2,2,2,2,2,2,2,2,2,2,2,2
90fd576d7efdfe3aa38c4fa126a9cff2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9107882a39f9f78a7795446544a1b651,12,12,12,12,12,12,12,12,12,12,12,12,12,12
91083c2a0af4d512669afe16db3181dd,38,38,38,38,38,38,38,38,38,38,38,38,38,38
910e388433d7805f4aad5d90dc95d3dd,6,6,6,6,6,6,6,6,6,6,6,6,6,6
910e6e4d5678767a1d7f813cbeb0ceb5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911caa79a96e2c205e80d7631c98e02c,2,2,2,2,2,2,2,2,2,2,2,2,2,2
912ec110b257c7ef09e7ad02c85731b1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91366355b0f2aa4609da713d89d8678a,2,2,2,2,2,2,2,2,2,2,2,2,2,2
913c40a55e88f31370efae9e28d8c095,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9140d61740d3f63abe86e43daac09275,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91454995db2d7db06999e7f25ebf1244,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9146db779d273a1bf21c4d2694442e60,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9157193ba51cd910170a9908a486dfea,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9160b779dca6b1ccf9726bb4d8c59df4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
916319569d9c0d27bade37012e53003b,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9174b75c0cd978eb0e5aa93afbad754b,28,28,28,28,28,28,28,28,28,28,28,28,28,28
917811e3ddbee57d60d7ec68178bc6a4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
918103fdb394188eedc71f244dd965d0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9181338d08c70c39d755a0c97f724a86,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91823baf0ca9e349cd07bd477a608dff,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919a4d595ab559d89e2851678a19c7e8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91a3a7672a0e7c8c1426d68133d5a9cf,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91aa4b229802efdfe83e6ed81e0910dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91b61f37fba3aeddebe8de7855d36931,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91be3ce3333ed06798d969a31871272e,11,11,11,11,11,11,11,11,11,11,11,11,11,11
91c054e2ae8cbd166cbd85e026c35171,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91ca846d4a661b964fd0342af808e602,36,36,36,36,36,36,36,36,36,36,36,36,36,36
91ce3e37f96a658ab11464e4d8a75057,4,4,4,4,4,4,4,4,4,4,4,4,4,4
91dc30ffe413531bbed190af81c4863e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91df6cc0b3733807759f7c6d22fe1653,6,6,6,6,6,6,6,6,6,6,6,6,6,6
91ea12b45888071e95ef7e64df9894d6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91f3b911fe7b76d6089b6ef04b9bf23e,9,9,9,9,9,9,9,9,9,9,9,9,9,9
91f698e95c40754332696e18a69bd3f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92048c85587c15a5dc341f1576c91501,2,2,2,2,2,2,2,2,2,2,2,2,2,2
920b57984f92225989cd15566ddf86ed,1,1,1,1,1,1,1,1,1,1,1,1,1,1
920cbea4c790314471335c3a64496c9e,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9214a705dfd904a342f98ae5bc7990ba,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921708d69e2457dda9ee774f9f4a3379,4,4,4,4,4,4,4,4,4,4,4,4,4,4
921e3cc995c3604b699d5eb1fcad2de0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
921f0ab71b024e4803d5cbf3292cd487,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9225efdfb57a50bf3ec17ebab082f94a,2,2,2,2,2,2,2,2,2,2,2,2,2,2
92283e84587371f01961478aa906b19e,6,6,6,6,6,6,6,6,6,6,6,6,6,6
922c4b011a8c103b4b0de5888b7816f0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
923bb3adbaf62ae1e9fccb82d52c5e7e,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9247cff210991b49151f788c82e1a197,3,3,3,3,3,3,3,3,3,3,3,3,3,3
924f53a1aeb8259122b17de1cee45845,9,9,9,9,9,9,9,9,9,9,9,9,9,9
925000562967b40a5fdda4a55617a77f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
926610229ce73a2dceed9325ee444e53,1,1,1,1,1,1,1,1,1,1,1,1,1,1
926c341338a79a3737a633351d74b603,9,9,9,9,9,9,9,9,9,9,9,9,9,9
926cec404e95a693ec51f0ea7b602c5e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9273c515da2d9916e9589df8d0a4a5fb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9283f93c20fbbad3476097038dbc6bde,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9298a463e319e78d895526ab575c15cb,3,3,3,3,3,3,3,3,3,3,3,3,3,3
929a5d1d6720055e7d008c987e86d415,64,64,64,64,64,64,64,64,64,64,64,64,64,64
92a785e5fd5301f6f8c5916b4125c42d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92b45da98e021848689f02cd105d20a0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
92b91722ec97bbcd5dc95ddaa31e919f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92bbbf38baadfde0576fc496bd41749c,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92bece447374c5464f29430b67dad130,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92c62956d068098fd3cadcf489a949d6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92d440f8cc93eb26eaecadf35275aa5b,25,25,25,25,25,25,25,25,25,25,25,25,25,25
92d4bfb4c1e5d659802304f632799cfa,3,3,3,3,3,3,3,3,3,3,3,3,3,3
92e6bf4e4f96922c4ee8090d70866d5c,3,3,3,3,3,3,3,3,3,3,3,3,3,3
92eb9815bc5e392fcc6a22d85255ab3b,47,47,47,47,47,47,47,47,47,47,47,47,47,47
92ec157822951020ca79e5e5db804136,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92fac62c9f219b584d40065698c48889,14,14,14,14,14,14,14,14,14,14,14,14,14,14
92fb74a34b29ca2730bf4dd12edcb601,9,9,9,9,9,9,9,9,9,9,9,9,9,9
92fe849602cab34ac52bb33e3932baa6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
930fa2769722f5bb6ba5f4a7c6e18fca,1,1,1,1,1,1,1,1,1,1,1,1,1,1
932c511462aba479bf8c7da24f670642,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93311e4f21f4538715a50e2148cdc8d7,14,14,14,14,14,14,14,14,14,14,14,14,14,14
933505832a2b36947b9246763ca4c71d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9341012f536fbce46d257a0c39959812,1,1,1,1,1,1,1,1,1,1,1,1,1,1
935231bdf00f33691b09b5cf7a7c0810,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9368c66a513c5201e66acc0dad614768,1,1,1,1,1,1,1,1,1,1,1,1,1,1
936cbe64539c4bb063f6c883f44cc200,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9377f4ea7d5cfba9098234521f2d72cb,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9378b2cdf456b4ef67ebd246bdf85693,4,4,4,4,4,4,4,4,4,4,4,4,4,4
937b4d330d3b1a9ab01061c9af1639c1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
93a1ae856921542c1542b4dd2b06ab27,2,2,2,2,2,2,2,2,2,2,2,2,2,2
93a9daff79863e07f9ee2e8fb6ce097f,20,20,20,20,20,20,20,20,20,20,20,20,20,20
93aba3c7bb13c14796cd223a465110ed,4,4,4,4,4,4,4,4,4,4,4,4,4,4
93b23a8ce1279fd441ad4e38686055ab,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93bda16dc470646fba8d78048b089f07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93c142d2b3775186654b3481320fcc94,3,3,3,3,3,3,3,3,3,3,3,3,3,3
93c3b1673c64499dfc6ab6acbddcae78,16,16,16,16,16,16,16,16,16,16,16,16,16,16
93c6937fb02380968b3cc687c1e83e36,2,2,2,2,2,2,2,2,2,2,2,2,2,2
93cd24891f8423d45ac587ab1fdb1225,115,115,115,115,115,115,115,115,115,115,115,115,115,115
93d7a15b5d17fe0c1c10deb8577f24d0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
93e1291cb049d3db7e6454d8a4f72dfa,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93e8e9669d14e7d6865ae79cd91e0f1d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93eaa2c4462843fbfadaf60c671214bd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93eda3b11a4c6db201a8ce95440f89b4,6,6,6,6,6,6,6,6,6,6,6,6,6,6
94072343cac2829590345ea673c721e5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
941384fd5327d4b406c66bb47dd8e65e,4,4,4,4,4,4,4,4,4,4,4,4,4,4
941a49b5d1ff875551a4a32df9b6005f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
941e63b75c2d51c5e3b1d1dea5c27ae2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94209ead44c25f191427bf165650a80e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9425a5cc770da2741ab102e949f7b855,4,4,4,4,4,4,4,4,4,4,4,4,4,4
94289e0eae27cfe52617ae6d8a986518,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942a26f70feab981adc10ea719db9813,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942b89b871466d6e3943726168f57656,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9446e9afe63c5c0d2d36e1e925761538,4,4,4,4,4,4,4,4,4,4,4,4,4,4
944df7ba25c2bb9102189e0e4791daac,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945540db5f6a1c559e51f580bc486273,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94582566d26a2b57509ebc1cf0590d8b,2,2,2,2,2,2,2,2,2,2,2,2,2,2
94652af4a2256c8be209f3da192b8f28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
946b079df08cb46c810bbe01ee6ee16e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94726a196c8f52f98a3f83a4dc25a7b2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9473d3f2ed08db1e46bb9114a539ffaa,7,7,7,7,7,7,7,7,7,7,7,7,7,7
94742927f7d53e13d5e22ec8add7ed66,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9474ee8168dd620c696eddbeaaf7e895,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947bea613b85d78f04fbee5fa3b8d114,9,9,9,9,9,9,9,9,9,9,9,9,9,9
948cd7347006094f353b1cc2dc5b9e51,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94aa1f704218b31a0b8334a4a593687d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94cc4a200a2bf2de0b7304f39beb9227,30,30,30,30,30,30,30,30,30,30,30,30,30,30
94d11fe35bdd10e17e2e415c07faae73,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94d22727315fab95f6caa9a68ce71846,2,2,2,2,2,2,2,2,2,2,2,2,2,2
94d27ddbb0bb3aedaf492796cde309d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94dc4bb3509a2f8cbd0a15f5cf5f4840,3,3,3,3,3,3,3,3,3,3,3,3,3,3
94ec17c30405dd85034343ab483056aa,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94f38b7dcb480311aa04984efd4e0439,40,40,40,40,40,40,40,40,40,40,40,40,40,40
951043fbb2622b2ab0e0623366d9f6dd,45,45,45,45,45,45,45,45,45,45,45,45,45,45
9511903feae56d0e8537696f1ed1a8ad,21,21,21,21,21,21,21,21,21,21,21,21,21,21
9518ce8c9dfc95badc2faff79c969c63,7,7,7,7,7,7,7,7,7,7,7,7,7,7
951b1a5df89ba581a1aafd028f6eadac,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9521de6cd2950bb8e65a29ab10d1145d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
952ffc3b971897de1c6989d18cc69faf,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9532896e40f7278c0db39dc405c58c6d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953ccfc4c133532abaeb1bca6aa8d9d9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
955431871f60056dceaace084ee7cefa,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95721895f0c1ad80214aacf5b0cbd929,28,28,28,28,28,28,28,28,28,28,28,28,28,28
957599b634ab2d5413c9bf8534d8887b,11,11,11,11,11,11,11,11,11,11,11,11,11,11
9580b56089a9346cc037a843cbda3e12,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9581303fe278439941d24678295bc383,11,11,11,11,11,11,11,11,11,11,11,11,11,11
959cfb70f8eb582d70c3b1cc225e8d9e,22,22,22,22,22,22,22,22,22,22,22,22,22,22
959f33d74b7e65e65430138d28b509e0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95a6ab2441fd3ea5e3725a9154081db3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95aa9da4caf359edc4379776c6c85cbe,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95af220ec5b9245ebe1506db74e21df4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
95b80fe1f4db0721701c0c4a0be77084,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95c07a529afb5f01d640ce03a28cf671,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95c64fcec0907d0487bf90775685e004,28,28,28,28,28,28,28,28,28,28,28,28,28,28
95c760c9b037c63bc22b1bbea87d5e69,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95cce1e3dbfd0fcbd2d62e08dc689e5b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95d288ceb9603c691ea001910dba892a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95d2cab4d7673dbc65f45f3c0c42f127,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95d31df7c011af03f1ed92d4b28d96b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95e82eef76aae9dac34a358dd8a9cb72,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95ed56d26a4bac8517cc0570b0e7c6e2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95fabd330f806524ae62115264f1f840,3,3,3,3,3,3,3,3,3,3,3,3,3,3
95fd5520814929703000f45ba360a362,3,3,3,3,3,3,3,3,3,3,3,3,3,3
96122750f025499b86c3874e12144967,2,2,2,2,2,2,2,2,2,2,2,2,2,2
961d7c0b8e6228cd4c179b73815db126,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9621fada11e3dbc6a4e068f24254344a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9626bc27dbb2319235a828c8a01e9e88,2,2,2,2,2,2,2,2,2,2,2,2,2,2
96274288c84ddd7d5c5d8e425ee75027,275,275,275,275,275,275,275,275,275,275,275,275,275,275
962b199e401373cf5296a467ac785b37,4,4,4,4,4,4,4,4,4,4,4,4,4,4
962c7157538ec2042dedf7f72bb32235,1,1,1,1,1,1,1,1,1,1,1,1,1,1
962ec8258df519f076e7ee6362db012f,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9647596026993b22e29d6b638c16b407,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9648424a823578f22e67d76296d31306,1,1,1,1,1,1,1,1,1,1,1,1,1,1
964f6e2a7ecca55095e6eecaa988e393,1,1,1,1,1,1,1,1,1,1,1,1,1,1
965154427781e8f4191688ff25f77adf,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9652cc3739755ea3e45572cf44869fbe,8,8,8,8,8,8,8,8,8,8,8,8,8,8
96567fe846e6f5fcd396106741a0bf47,1,1,1,1,1,1,1,1,1,1,1,1,1,1
965c6c9b58c9b42e4d258b6746560195,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9666967e786ee1bfd1fecdf284391932,2,2,2,2,2,2,2,2,2,2,2,2,2,2
966aa0d4d2537036a301ae0372db7317,2,2,2,2,2,2,2,2,2,2,2,2,2,2
967334d616535908b981faf575371ecb,3,3,3,3,3,3,3,3,3,3,3,3,3,3
96754785d21c5b76eb1933d7601fcdc0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96835a48bbe776c37aec3dc0f3df8887,47,47,47,47,47,47,47,47,47,47,47,47,47,47
968ac6d1646965d19dcd15dca3e94802,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968c6bc50cd51dc14a539536bf31898d,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9699270b9d4107166dc3b0fe133b7359,1,1,1,1,1,1,1,1,1,1,1,1,1,1
969da83149c6ec1d4281a11327318637,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96a6f927c903e70190d128a142d116dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96ad1889d1498fafc623cad4b7fd7369,7,7,7,7,7,7,7,7,7,7,7,7,7,7
96b0579244b26ce391362cdd5b1a5b97,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96c2b92ebff9a59ada9027e1cabe5c74,3,3,3,3,3,3,3,3,3,3,3,3,3,3
96d29aa523d0ba7bc843ab176f00b859,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96e041973e87a08f3a8672a0efe3c8f9,14,14,14,14,14,14,14,14,14,14,14,14,14,14
96f3ff22424df4fc48f7daa8a2131836,2,2,2,2,2,2,2,2,2,2,2,2,2,2
96f4b1fee69539aa787b0883e67fa632,2,2,2,2,2,2,2,2,2,2,2,2,2,2
96f91009816396923ebb985471724ca2,15,15,15,15,15,15,15,15,15,15,15,15,15,15
96f98efe67613a9e98e5701854fd7eb9,10,10,10,10,10,10,10,10,10,10,10,10,10,10
96fe6aa074fa9d09d03f53166b74cb3c,13,13,13,13,13,13,13,13,13,13,13,13,13,13
97012980cc3e6869a5f46a683844166b,33,33,33,33,33,33,33,33,33,33,33,33,33,33
97025e0c16b207aecd3522e7bb5367cc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97108ca848b5bb6e6fe47c25f4b9d83c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97115ce70122737de283f339d5d7566d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9717d130f8abe2b582168a3514e43453,1,1,1,1,1,1,1,1,1,1,1,1,1,1
971a107601f98c26730e8f597e2df4fd,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9724008cbb80d3cd697109dba551db92,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97244f8fd3fd228a4422bf0b6d19cb0b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972eb95362c65ba0bc535a0064948e28,5,5,5,5,5,5,5,5,5,5,5,5,5,5
974135ea19307fdcfea3b3f33747023f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9742ef31b1cfc4f6cab559150ea10ba3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
97477ef8ca82481d990a0160c024ead9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9747f045eaa47be756291871fd400b25,2,2,2,2,2,2,2,2,2,2,2,2,2,2
976e8cffed03da28db2bbab69175e6bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
976efe1811527ae5d4ff01c0bd5d9b40,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9781431e5bfa64de0f162204cc5c29c6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9788377edcb30fcf2434ab8f978d00e6,10,10,10,10,10,10,10,10,10,10,10,10,10,10
978dd3acd4ee1bbbd2c046fd7ea9a51a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97941e52dd6c7ea027b894f9f9223228,3,3,3,3,3,3,3,3,3,3,3,3,3,3
979f2e422a4ce8be449ce365d6dfe044,23,23,23,23,23,23,23,23,23,23,23,23,23,23
97a2c88c6fb891330b1fe43c45d3eed9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
97ac48a37c1861768979b6fb027b4022,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97b16163a936917977dbabc8785c73d1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
97baecfb95aecddb89517741d4515ad6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
97bc606cbe8bc2fc6a6d74cccbfe33d7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97c18b274e4e35277712194481c7bef4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97d237c701aca73f334c18bff1541095,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97d3165b4f622e2d7c7377cf4f8b4793,3,3,3,3,3,3,3,3,3,3,3,3,3,3
97d36f5b0316517bd2a1a9c2b35052a0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
97e185e59c3677ec53ebb2e17b9bbd0d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97e70c7575340c707bfa88bd0919d031,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97f12d5cad0952b4470e476c42b0d5dc,4,4,4,4,4,4,4,4,4,4,4,4,4,4
97f7aeb0ab14aee2d6f39a8407dc17a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97fc22b1b5de4e401659501a6a1338db,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9805e7c1cf13f3b18a63e61aec7ba577,20,20,20,20,20,20,20,20,20,20,20,20,20,20
9815041e8e5e70af8397db3515b0f352,1,1,1,1,1,1,1,1,1,1,1,1,1,1
981f2828c6688017c580835f09616059,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9820d3312a982bf83eb774c04de60709,2,2,2,2,2,2,2,2,2,2,2,2,2,2
982a1fe33d1b273735b37afb90f82503,2,2,2,2,2,2,2,2,2,2,2,2,2,2
982b9798d143d672cc2e8984d7c296e2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
98394e240ad1056a003f3e06a79065c2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
98417218c4d8bd6bdf265ef4d9240d6e,3,3,3,3,3,3,3,3,3,3,3,3,3,3
98476b4c61b706b4c88605bcb2053143,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9848f3ba329f95f4093c6bce3ca1e084,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9858ff8e27b7a9357c416bd2adcf84c2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
986175b3573c964b1835305e84f3c05a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986f5b73be86ff3507926368349f2f8d,4,4,4,4,4,4,4,4,4,4,4,4,4,4
98735681dde7fb2337b1be6cc184305a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
987ba04ec71d6f290aef59e51b18cb27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
988ba3b4d2134e33c646520223cc342e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
988d0e77d045b5ba33c312ad2163c5e6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9896056746db11827ead8323c9e7131d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98a98497029bf2f901e6f6cdc96c2f40,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98abc38a5af4854b9dba06ebae7e76d9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
