price,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,street_address,interest_level
3239,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3240,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3242,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3243,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3244,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3245,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3247,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3249,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3250,326,326,326,326,326,326,326,326,326,326,326,326,326,326
3252,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3253,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3254,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3255,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3257,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3258,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3260,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3261,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3263,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3265,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3267,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3268,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3270,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3273,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3275,47,47,47,47,47,47,47,47,47,47,47,47,47,47
3276,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3277,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3279,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3280,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3281,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3282,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3284,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3285,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3286,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3287,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3288,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3289,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3290,29,29,29,29,29,29,29,29,29,29,29,29,29,29
3292,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3294,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3295,289,289,289,289,289,289,289,289,289,289,289,289,289,289
3296,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3297,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3298,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3299,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3300,611,611,611,611,611,611,611,611,611,611,611,611,611,611
3302,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3304,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3305,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3306,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3307,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3310,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3312,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3314,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3315,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3318,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3320,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3322,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3323,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3324,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3325,47,47,47,47,47,47,47,47,47,47,47,47,47,47
3326,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3330,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3332,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3335,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3337,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3338,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3340,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3342,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3343,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3345,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3346,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3347,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3348,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3349,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3350,313,313,313,313,313,313,313,313,313,313,313,313,313,313
3351,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3352,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3354,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3355,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3356,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3357,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3359,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3360,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3362,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3365,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3366,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3367,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3369,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3370,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3371,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3375,82,82,82,82,82,82,82,82,82,82,82,82,82,82
3376,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3380,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3381,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3382,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3384,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3385,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3386,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3387,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3388,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3389,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3390,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3391,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3392,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3394,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3395,202,202,202,202,202,202,202,202,202,202,202,202,202,202
3396,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3398,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3399,23,23,23,23,23,23,23,23,23,23,23,23,23,23
3400,637,637,637,637,637,637,637,637,637,637,637,637,637,637
3401,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3404,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3406,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3407,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3408,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3410,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3411,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3414,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3415,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3420,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3425,51,51,51,51,51,51,51,51,51,51,51,51,51,51
3426,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3430,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3431,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3434,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3435,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3436,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3437,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3438,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3439,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3440,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3441,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3444,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3445,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3450,366,366,366,366,366,366,366,366,366,366,366,366,366,366
3451,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3453,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3455,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3456,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3457,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3460,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3461,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3462,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3463,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3465,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3466,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3470,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3471,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3475,53,53,53,53,53,53,53,53,53,53,53,53,53,53
3476,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3477,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3478,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3479,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3480,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3482,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3483,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3484,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3485,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3489,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3490,44,44,44,44,44,44,44,44,44,44,44,44,44,44
3491,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3493,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3494,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3495,327,327,327,327,327,327,327,327,327,327,327,327,327,327
3496,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3497,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3498,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3499,26,26,26,26,26,26,26,26,26,26,26,26,26,26
3500,691,691,691,691,691,691,691,691,691,691,691,691,691,691
3504,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3505,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3507,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3508,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3509,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3510,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3514,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3515,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3518,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3520,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3521,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3524,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3525,29,29,29,29,29,29,29,29,29,29,29,29,29,29
3527,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3528,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3529,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3530,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3534,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3535,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3539,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3540,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3542,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3544,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3545,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3549,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3550,188,188,188,188,188,188,188,188,188,188,188,188,188,188
3551,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3553,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3554,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3555,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3560,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3565,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3566,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3569,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3570,21,21,21,21,21,21,21,21,21,21,21,21,21,21
3571,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3572,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3573,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3575,28,28,28,28,28,28,28,28,28,28,28,28,28,28
3577,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3578,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3579,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3580,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3584,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3585,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3587,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3589,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3590,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3591,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3592,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3593,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3594,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3595,205,205,205,205,205,205,205,205,205,205,205,205,205,205
3596,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3597,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3598,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3599,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3600,515,515,515,515,515,515,515,515,515,515,515,515,515,515
3602,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3603,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3605,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3607,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3610,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3611,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3615,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3617,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3619,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3620,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3621,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3624,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3625,69,69,69,69,69,69,69,69,69,69,69,69,69,69
3628,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3629,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3630,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3631,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3632,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3634,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3635,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3637,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3639,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3640,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3641,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3643,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3644,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3645,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3646,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3649,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3650,246,246,246,246,246,246,246,246,246,246,246,246,246,246
3651,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3653,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3655,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3658,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3659,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3660,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3662,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3665,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3666,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3668,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3670,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3671,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3674,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3675,65,65,65,65,65,65,65,65,65,65,65,65,65,65
3677,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3678,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3679,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3680,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3682,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3683,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3685,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3686,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3687,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3688,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3689,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3690,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3692,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3693,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3695,242,242,242,242,242,242,242,242,242,242,242,242,242,242
3697,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3698,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3699,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3700,342,342,342,342,342,342,342,342,342,342,342,342,342,342
3703,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3704,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3705,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3706,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3708,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3709,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3710,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3711,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3713,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3714,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3715,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3720,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3721,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3722,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3724,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3725,52,52,52,52,52,52,52,52,52,52,52,52,52,52
3727,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3729,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3730,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3732,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3733,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3734,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3735,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3738,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3739,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3740,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3742,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3743,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3745,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3747,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3749,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3750,207,207,207,207,207,207,207,207,207,207,207,207,207,207
3751,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3754,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3755,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3758,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3759,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3760,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3761,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3762,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3763,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3764,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3765,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3770,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3771,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3773,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3774,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3775,47,47,47,47,47,47,47,47,47,47,47,47,47,47
3777,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3778,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3779,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3780,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3781,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3782,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3783,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3784,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3785,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3786,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3789,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3790,42,42,42,42,42,42,42,42,42,42,42,42,42,42
3791,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3793,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3794,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3795,213,213,213,213,213,213,213,213,213,213,213,213,213,213
3797,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3798,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3799,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3800,357,357,357,357,357,357,357,357,357,357,357,357,357,357
3801,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3803,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3804,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3805,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3807,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3808,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3810,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3813,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3815,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3816,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3820,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3823,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3825,21,21,21,21,21,21,21,21,21,21,21,21,21,21
3826,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3828,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3829,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3830,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3831,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3834,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3835,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3836,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3840,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3845,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3846,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3849,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3850,187,187,187,187,187,187,187,187,187,187,187,187,187,187
3851,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3853,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3855,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3857,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3860,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3862,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3864,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3865,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3870,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3871,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3872,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3875,28,28,28,28,28,28,28,28,28,28,28,28,28,28
3876,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3877,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3879,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3880,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3885,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3886,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3887,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3889,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3890,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3893,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3895,137,137,137,137,137,137,137,137,137,137,137,137,137,137
3898,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3899,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3900,261,261,261,261,261,261,261,261,261,261,261,261,261,261
3905,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3907,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3910,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3915,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3917,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3918,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3920,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3923,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3925,23,23,23,23,23,23,23,23,23,23,23,23,23,23
3926,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3929,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3930,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3933,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3935,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3936,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3937,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3939,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3940,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3941,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3942,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3945,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3947,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3949,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3950,169,169,169,169,169,169,169,169,169,169,169,169,169,169
3955,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3957,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3958,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3959,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3960,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3961,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3965,14,14,14,14,14,14,14,14,14,14,14,14,14,14
3966,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3969,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3970,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3972,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3973,1,1,1,1,1,1,1,1,1,1,1,1,1,1
