listing_id,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,longitude,manager_id,photos,price,street_address,interest_level
7032063,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032066,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032082,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032083,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032108,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032110,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032115,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032120,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032126,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032128,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032131,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032136,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032137,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032141,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032144,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032149,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032153,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032162,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032165,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032171,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032173,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032181,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032191,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032195,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032201,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032222,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032225,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032227,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032228,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032245,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032259,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032275,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032276,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032277,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032279,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032283,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032284,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032293,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032312,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032313,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032316,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032318,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032325,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032339,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032345,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032371,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032381,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032382,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032391,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032406,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032411,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032417,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032429,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032431,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032434,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032438,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032447,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032480,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032487,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032498,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032499,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032503,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032520,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032521,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032530,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032563,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032568,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032573,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032586,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032590,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032593,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032622,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032625,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032642,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032650,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032677,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032679,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032683,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032687,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032705,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032708,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032712,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032727,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032732,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032736,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032759,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032764,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032768,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032775,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032778,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032784,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032808,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032828,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032832,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032846,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032849,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032852,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032863,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032882,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032899,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032912,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032917,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032918,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032919,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032924,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032929,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032949,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032973,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7032982,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033000,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033004,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033014,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033016,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033020,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033031,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033050,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033055,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033067,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033081,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033087,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033088,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033094,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033095,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033099,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033110,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033114,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033115,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033123,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033134,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033140,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033152,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033161,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033174,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033192,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033193,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033205,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033215,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033216,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033221,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033241,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033261,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033283,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033285,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033301,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033306,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033311,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033313,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033314,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033329,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033350,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033362,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033368,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033373,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033398,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033448,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033453,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033460,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033470,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033478,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033494,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033496,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033499,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033505,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033518,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033521,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033524,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033532,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033536,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033546,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033564,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033565,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033576,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033589,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033590,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033613,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033619,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033622,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033628,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033633,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033642,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033643,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033646,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033658,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033663,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033672,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033673,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033674,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033683,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033699,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033701,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033709,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033710,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033713,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033732,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033738,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033745,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033752,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033757,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033767,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033768,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033770,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033797,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033801,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033806,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033809,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033867,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033871,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033878,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033889,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033892,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033893,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033901,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033911,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033923,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033930,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033932,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033937,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033939,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033952,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033960,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033977,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033983,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7033992,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034011,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034017,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034030,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034051,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034062,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034064,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034068,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034094,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034095,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034101,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034105,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034121,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034123,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034140,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034142,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034156,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034161,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034174,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034176,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034181,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034209,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034210,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034215,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034221,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034229,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034235,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034244,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034247,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034248,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034249,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034252,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034266,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034278,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034291,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034294,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034297,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034305,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034315,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034317,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034319,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034376,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034377,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034384,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034394,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034399,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034400,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034403,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034405,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034415,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034417,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034422,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034433,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034437,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034447,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034451,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034472,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034476,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034502,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034523,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034528,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034568,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034569,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034585,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034591,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034592,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034598,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034610,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034646,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034658,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034675,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034685,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034689,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034690,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034722,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034730,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034751,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034777,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034787,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034788,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034790,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034830,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034841,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034885,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034895,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034911,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034916,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034930,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034940,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034953,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034955,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034960,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034965,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034994,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7034996,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035016,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035025,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035030,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035037,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035041,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035042,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035048,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035060,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035066,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035090,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035099,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035108,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035112,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035115,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035123,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035127,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035128,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035129,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035137,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035155,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035172,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035174,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035180,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035194,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035201,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035217,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035227,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035239,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035243,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035256,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035273,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035285,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035290,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035295,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035323,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035324,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035339,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035343,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035352,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035362,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035369,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035372,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035381,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035406,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035426,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035429,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035432,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035433,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035438,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035452,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035453,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035467,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035475,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035488,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035490,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035491,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035498,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035511,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035532,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035539,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035542,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035556,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035560,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035563,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035570,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035581,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035586,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035587,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035603,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035620,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035631,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035643,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035646,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035653,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035655,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035661,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035664,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035666,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035670,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035674,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035677,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035682,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035687,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035694,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035697,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035703,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035709,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035715,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035718,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035733,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035751,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035754,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035769,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035790,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035794,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035796,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035819,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035827,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035830,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035838,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035840,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035844,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035851,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035856,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035886,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035888,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035894,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035899,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035900,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035910,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035922,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035960,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7035985,1,1,1,1,1,1,1,1,1,1,1,1,1,1
